project,v1,v2,tool,old_file,old_line,old_description,new_file,new_line,new_description,status,file_name_changed,still_bug,same_description,false_positive
Git,1.5.6,2.13.2,pvs_studio,builtin-fast-export.c,105,note: Incorrect format. Consider checking the second actual argument of the 'printf' function. The SIGNED integer type argument is expected.,builtin-fast-export.c,129,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fast-export.c,193,note: Incorrect format. Consider checking the third actual argument of the 'printf' function. The SIGNED integer type argument is expected.,builtin-fast-export.c,591,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fast-export.c,295,error: Uninitialized variable 'commit' was used. The variable was used to initialize itself.,builtin/fast-export.c,803,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fetch--tool.c,400,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,contrib/examples/builtin-fetch--tool.c,401,NA,moved,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fetch--tool.c,419,error: Uninitialized variable 'lrr_count' was used. The variable was used to initialize itself.,contrib/examples/builtin-fetch--tool.c,420,NA,moved,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fetch--tool.c,426,error: Uninitialized variable 'lrr_list' was used. The variable was used to initialize itself.,contrib/examples/builtin-fetch--tool.c,427,NA,moved,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fmt-merge-msg.c,311,warning: "It's dangerous to call the 'printf' function in such a manner, as the line being passed could contain format specification. The example of the safe code: printf(""%s"", str);",builtin-fmt-merge-msg.c,419,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fmt-merge-msg.c,315,warning: "It's dangerous to call the 'printf' function in such a manner, as the line being passed could contain format specification. The example of the safe code: printf(""%s"", str);",builtin-fmt-merge-msg.c,423,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fmt-merge-msg.c,323,warning: "It's dangerous to call the 'printf' function in such a manner, as the line being passed could contain format specification. The example of the safe code: printf(""%s"", str);",builtin-fmt-merge-msg.c,431,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fmt-merge-msg.c,328,warning: "It's dangerous to call the 'printf' function in such a manner, as the line being passed could contain format specification. The example of the safe code: printf(""%s"", str);",builtin-fmt-merge-msg.c,437,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fmt-merge-msg.c,334,warning: "It's dangerous to call the 'printf' function in such a manner, as the line being passed could contain format specification. The example of the safe code: printf(""%s"", str);",builtin-fmt-merge-msg.c,443,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fmt-merge-msg.c,339,warning: "It's dangerous to call the 'printf' function in such a manner, as the line being passed could contain format specification. The example of the safe code: printf(""%s"", str);",builtin-fmt-merge-msg.c,448,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fmt-merge-msg.c,342,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/fmt-merge-msg.c,452,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,changed,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-for-each-ref.c,335,note: The potential null pointer is passed into 'strchr' function. Inspect the first argument.,builtin-for-each-ref.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-for-each-ref.c,335,error: "The 'email' pointer was utilized before it was verified against nullptr. Check lines: 337, 338.",builtin-for-each-ref.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-for-each-ref.c,392,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/for-each-ref.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-for-each-ref.c,395,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/for-each-ref.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-for-each-ref.c,396,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/for-each-ref.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-for-each-ref.c,477,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/for-each-ref.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-fsck.c,382,warning: A call of the 'memcpy' function will lead to overflow of the buffer 'name + 2'.,builtin-fsck.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-gc.c,62,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin-gc.c,124,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-grep.c,773,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin-grep.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-init-db.c,132,warning: Array underrun is possible. The value of 'template_len - 1' index could reach -1.,builtin/init-db.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-init-db.c,252,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/init-db.c,267,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-init-db.c,389,note: The potential null pointer is passed into 'setenv' function. Inspect the second argument.,builtin-init-db.c,519,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-init-db.c,423,warning: Expression 'git_dir' is always true.,builtin/init-db.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-log.c,548,note: "A value is being subtracted from the unsigned variable. This can result in an overflow. In such a case, the '<' comparison operation can potentially behave unexpectedly. Consider inspecting the 'len < sizeof (filename) - suffix_len' expression.",builtin-log.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-log.c,583,note: "A value is being subtracted from the unsigned variable. This can result in an overflow. In such a case, the '>=' comparison operation can potentially behave unexpectedly.",builtin-log.c,848,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-ls-files.c,321,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/ls-files.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-ls-tree.c,45,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/ls-tree.c,46,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-ls-tree.c,52,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/ls-tree.c,55,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-ls-tree.c,94,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/ls-tree.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-mailsplit.c,18,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/mailsplit.c,19,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-merge-recursive.c,1251,error: Uninitialized variable 'mrtree' was used. The variable was used to initialize itself.,builtin-merge-recursive.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-mv.c,144,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/mv.c,195,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-pack-objects.c,693,note: The array 'check' is being utilized as a pointer to single object.,builtin/pack-objects.c,1025,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-prune-packed.c,28,warning: A call of the 'memcpy' function will lead to underflow of the buffer 'de->d_name'.,builtin/prune-packed.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-prune.c,58,warning: A call of the 'memcpy' function will lead to overflow of the buffer 'name + 2'.,builtin-prune.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-remote.c,86,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/remote.c,189,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-remote.c,494,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin-remote.c,1180,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-rerere.c,110,error: "The 'one.buf' pointer was utilized before it was verified against nullptr. Check lines: 112, 118.",builtin-rerere.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-rerere.c,112,error: "The 'two.buf' pointer was utilized before it was verified against nullptr. Check lines: 114, 120.",builtin-rerere.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-reset.c,197,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin-reset.c,298,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-rev-list.c,668,error: Uninitialized variable 'reaches' was used. The variable was used to initialize itself.,builtin/rev-list.c,391,error: Uninitialized variable 'reaches' was used. The variable was used to initialize itself.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-rev-list.c,668,error: Uninitialized variable 'all' was used. The variable was used to initialize itself.,builtin/rev-list.c,391,error: Uninitialized variable 'all' was used. The variable was used to initialize itself.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-rev-parse.c,289,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/rev-parse.c,416,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-rev-parse.c,328,note: Pointer to local variable 'parsed' is stored outside the scope of this variable. Such a pointer will become invalid.,builtin/rev-parse.c,455,note: Pointer to local variable 'parsed' is stored outside the scope of this variable. Such a pointer will become invalid.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-revert.c,40,warning: Giving short names to global variables is considered to be bad practice. It is suggested to rename 'me' variable.,builtin-revert.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-revert.c,244,warning: A call of the 'sprintf' function will lead to overflow of the buffer 'helpbuf + strlen(helpbuf)'.,builtin-revert.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-revert.c,355,note: "The 'oneline_body' pointer in the 'oneline_body + 1' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",builtin-revert.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-send-pack.c,65,warning: A call of the 'memcpy' function will lead to underflow of the buffer 'buf'.,builtin-send-pack.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-send-pack.c,156,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/send-pack.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-send-pack.c,158,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/send-pack.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-shortlog.c,234,error: Parameter 'prefix' is always rewritten in function body before being used.,builtin/shortlog.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-shortlog.c,286,note: Incorrect format. Consider checking the second actual argument of the 'printf' function. The SIGNED integer type argument is expected.,builtin-shortlog.c,324,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-shortlog.c,288,note: Incorrect format. Consider checking the third actual argument of the 'printf' function. The SIGNED integer type argument is expected.,builtin-shortlog.c,328,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-show-ref.c,44,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/show-ref.c,68,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-show-ref.c,139,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/show-ref.c,127,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-tag.c,49,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin-tag.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-tar-tree.c,82,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/tar-tree.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-unpack-objects.c,439,error: Consider inspecting the '(c & 0x7f) << shift' expression. Bit shifting of the 32-bit value with a subsequent expansion to the 64-bit type.,builtin/unpack-objects.c,453,NA,moved,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-update-index.c,159,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/update-index.c,342,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,builtin-upload-archive.c,56,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/upload-archive.c,40,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,builtin-http-fetch.c,57,warning: The potential null pointer is passed into 'strcpy' function. Inspect the first argument.,http-fetch.c,NA,NA,deleted,1,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,imap-send.c,467,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,imap-send.c,550,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,imap-send.c,829,note: "The 'p' pointer in the 'p + 1' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",imap-send.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,imap-send.c,829,note: "The 'strchr(p + 1, '""')' pointer in the 'strchr(p + 1, '""') - p' expression could be nullptr. In such case, resulting value will be senseless and it should not be used.",imap-send.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,imap-send.c,929,note: Consider inspecting the 'execl' function call. Defining an absolute path to the file or directory is considered a poor style.,imap-send.c,957,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,imap-send.c,1254,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,imap-send.c,1329,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,index-pack.c,858,warning: Expression '!keep_name' is always true.,builtin/index-pack.c,1742,warning: Expression '!keep_name' is always true.,changed,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,index-pack.c,858,warning: A part of conditional expression is always true: !keep_name.,builtin/index-pack.c,1742,warning: A part of conditional expression is always true: !keep_name.,changed,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,merge-index.c,47,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,builtin/merge-index.c,22,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,merge-tree.c,213,note: Consider reviewing the correctness of 'sha1' item's usage.,builtin/merge-tree.c,217,note: The array 'n + 0' is being utilized as a pointer to single object.,changed,1,1,0,FFP1
Git,1.5.6,2.13.2,pvs_studio,mktag.c,57,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/mktag.c,52,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,mktag.c,65,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/mktag.c,60,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,mktag.c,73,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/mktag.c,69,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,mktag.c,102,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/mktag.c,101,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,pack-redundant.c,312,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'pll' class object.",builtin/pack-redundant.c,311,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,pack-redundant.c,325,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'pll' class object.",builtin/pack-redundant.c,324,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,patch-id.c,12,warning: A call of the 'memcpy' function will lead to underflow of the buffer 'name'.,builtin/patch-id.c,10,warning: A call of the 'memcpy' function will lead to underflow of the buffer 'name'.,changed,1,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,patch-id.c,56,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,builtin/patch-id.c,99,NA,changed,1,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,shell.c,28,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,shell.c,34,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,shell.c,55,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,shell.c,163,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,changed,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,shell.c,64,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,shell.c,180,note: The 'strncmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,upload-pack.c,648,note: The potential null pointer is passed into 'atoi' function. Inspect the first argument.,upload-pack.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,209,warning: Pointer to local array 'expn' is stored outside the scope of this array. Such a pointer will become invalid.,http-push.c,286,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,326,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'request' class object.",http-push.c,380,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,330,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'no_pragma_header' class object.",http-push.c,391,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,341,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'range_header' class object.",http-push.c,394,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,450,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'packfile' class object.",http-push.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,453,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'no_pragma_header' class object.",http-push.c,453,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,466,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'range_header' class object.",http-push.c,476,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,572,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",http-push.c,428,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,609,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",http-push.c,454,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,604,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,452,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,954,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'indexfile' class object.",http-push.c,614,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,957,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'no_pragma_header' class object.",http-push.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,970,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'range_header' class object.",http-push.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,951,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,612,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1024,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,687,NA,changed,0,0,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1207,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,860,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1247,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",http-push.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1238,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,890,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1320,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",http-push.c,960,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1316,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,958,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1418,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,http-push.c,1074,note: The 'strcmp' function returns 0 if corresponding strings are equal. Consider examining the condition for mistakes.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1479,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",http-push.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1470,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,1146,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1555,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",http-push.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1546,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,1220,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1737,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",http-push.c,1390,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1731,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,1387,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1954,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",http-push.c,1503,error: "It's odd that 'sizeof()' operator evaluates the size of a pointer to a class, but not the size of the 'dav_headers' class object.",moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1948,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,1500,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,moved,0,1,1,TFP
Git,1.5.6,2.13.2,pvs_studio,http-push.c,1982,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,2013,note: Pointer to local variable 'results' is stored outside the scope of this variable. Such a pointer will become invalid.,http-push.c,NA,NA,deleted,0,NA,NA,FFP2
Git,1.5.6,2.13.2,pvs_studio,http-push.c,2073,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,http-push.c,1596,note: The 'memcmp' function returns 0 if corresponding buffers are equal. Consider examining the condition for mistakes.,moved,0,1,1,TFP
